date,playTitle,authorName,originalTitle,originalAuthorName
1776-11-09,,,,
1776-11-09,"De gewaande heidin, of De bedrogen gelukzoeker; kluchtspel","Elvervelt, Henrik van",,
1776-11-11,De beklaaglyke dwang,"Vos, Isaac",La fuerza lastimosa,"Lope de Vega y Carpio, Félix"
1776-11-11,De beklaaglyke dwang,"Baroces, Jacob",La fuerza lastimosa,"Lope de Vega y Carpio, Félix"
1776-11-11,,,,
1776-11-11,De wanhébbelyke liefde. Kluchtspél,Nil Volentibus Arduum group,La mère coquette ou les amants brouillés,"Quinault, Philippe"
1776-11-16,"Philoctetes, treurspel","Stamhorst, Jacobus",Philoctete: tragédie,"Chateaubrun, Jean Baptiste Vivien de"
1776-11-16,,,,
1776-11-16,De geveinsde zotheid door liefde,,Les folies amoureuses,"Regnard, Jean François"
1776-11-18,"Aarnout en Adolf van Egmond, hertogen van Gelder. Treurspel","Bruin, Claas",,
1776-11-18,,,,
1776-11-18,Haat en nydt,"Ogier, Willem",,
1776-11-23,"Margaretha van Henegouwen, gravin van Holland en Zeeland; treurspel","Fokke, Jan",,
1776-11-23,,,,
1776-11-23,"Blindemannetje, kluchtspel","Coningh, T. de",Colin maillard,"Dancourt, Florent Carton"
1776-11-25,"Beslikte Swaantje, en drooge Fobert; of De boere rechtbank","Alewyn, Abraham",,
1776-11-25,,,,
1776-11-25,"De Puiterveense helleveeg, of Beslikte Swaantje aan de tap","Alewyn, Abraham",,
1776-11-30,"De deugdzaame galeiroeijer, of De beloonde vaderliefde. Tooneelspel","Pater, Lucas","L'honnête criminel, drame","Fenouillot de Falbaire de Quingey, Charles Georges"
1776-11-30,,,,
1776-11-30,"De Hagenaar te Enkhuizen, blyspel","Hartsinck, Jan Jacob","Le Français à Londres, comédie","Boissy, Louis de"
1776-12-02,"De malle wédding óf Gierige Geeraard, blyspél [by Nil Volentibus Arduum group]",Nil Volentibus Arduum group,"La folle gageure, ou Les divertissemens de la comtesse de Pembroc","Le Métel de Boisrobert, François"
1776-12-02,,,,
1776-12-02,Het Leidsche studentenleeven. Kluchtig blyspel,"Mauricius, Johan Jacob",,
1776-12-07,"Olimpia, treurspel [by L. Pater]","Pater, Lucas",Olympie,Voltaire
1776-12-07,,,,
1776-12-07,"Jonker Windbuyl, of De driedubbele minnaer; kluchtspel","Elias, Jacob",Les trois Gascons,"Dancourt, Florent Carton"
1776-12-07,"Jonker Windbuyl, of De driedubbele minnaer; kluchtspel","Elias, Jacob",Les trois Gascons,"La Motte, Antoine Houdar de"
1776-12-07,"Jonker Windbuyl, of De driedubbele minnaer; kluchtspel","Elias, Jacob",Les trois Gascons,"Boindin, Nicolas"
1776-12-09,"Veranderlyk geval, of Stantvastige liefde","Baroces, Jacob",Mudanzas de la fortuna y firmezas del amor,"Monroy y Silva, Cristóbal de"
1776-12-09,"Veranderlyk geval, of Stantvastige liefde","Heynck, Dirk Pietersz",Mudanzas de la fortuna y firmezas del amor,"Monroy y Silva, Cristóbal de"
1776-12-09,,,,
1776-12-09,"Krispyn, baron, en afslager. Kluchtspel","Benjamin, Hermanus",,
1776-12-14,"De verkwister, of De eerlyke bedriegster; blyspel","Regtering, Hendrik Willem","Le Dissipateur, ou l'honnête friponne, comédie","Destouches, (ps. Philippe Néricault)"
1776-12-14,,,,
1776-12-14,"'t Koffyhuis, kluchtspel","Hoeven, Willem van der",,
1776-12-16,De dobbelaar; blyspel [by F. Rijk],"Rijk, Frans",Le joueur,"Regnard, Jean François"
1776-12-16,"De wiskunstenaars, of 't Gevluchte juffertje","Langendijk, Pieter",,
1776-12-21,"De graaf van Essex, treurspel","Asschenberg, Harmanus","Le comte d'Essex,  tragédie","Corneille, Thomas"
1776-12-21,,,,
1776-12-21,Het onbesturven' weeuwtje. Kluchtig blijspel,"Huybert van Kruiningen, Pieter Anthony de",Le mari retrouvé. Comédie,"Dancourt, Florent Carton"
1776-12-23,Gysbreght van Aemstel,"Vondel, Joost van den",,
1776-12-23,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1776-12-23,De bruiloft van Kloris en Roosje,"Buysero, Dirk",,
1776-12-30,Gysbreght van Aemstel,"Vondel, Joost van den",,
1776-12-30,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1776-12-30,De bruiloft van Kloris en Roosje,"Buysero, Dirk",,
1777-01-06,Gysbreght van Aemstel,"Vondel, Joost van den",,
1777-01-06,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1777-01-06,De bruiloft van Kloris en Roosje,"Buysero, Dirk",,
1777-01-11,Gysbreght van Aemstel,"Vondel, Joost van den",,
1777-01-11,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1777-01-11,De bruiloft van Kloris en Roosje,"Buysero, Dirk",,
1777-01-13,Gysbreght van Aemstel,"Vondel, Joost van den",,
1777-01-13,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1777-01-13,De bruiloft van Kloris en Roosje,"Buysero, Dirk",,
1777-01-18,"De deugdzaame armoede, zeedig blyspel","Hartsinck, Jan Jacob",L'indigent,"Mercier, Louis Sébastien"
1777-01-18,De minderjarige; blyspel,"Hartsinck, Jan Jacob","La Pupille, comédie","Fagan, Christophe Barthélemy"
1777-01-20,Gysbreght van Aemstel,"Vondel, Joost van den",,
1777-01-20,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1777-01-20,De bruiloft van Kloris en Roosje,"Buysero, Dirk",,
1777-01-25,"De Deserteur, Tooneelspel","Ruloffs, Bartholomeus","Le déserteur, drame","Mercier, Louis Sébastien"
1777-01-25,,,,
1777-01-25,"Het hofstee leeven, kluchtspel","Wit (de jonge), Abraham de",La maison de campagne,"Dancourt, Florent Carton"
1777-01-27,"Don Louis de Vargas, of Edelmoedige wraek","Heynck, Dirk Pietersz",El tejedor de Segovia,"Ruiz de Alarcón y Mendoza, Juan"
1777-01-27,,,,
1777-02-01,Amosis,"Nomsz, Johannes",,
1777-02-01,Krispyn dragonder; kluchtspel,"Rijk, Frans","La Dragone ou Merlin dragon, comedie",Desmarres
1777-02-03,"Zama, tooneelspel","Lutkeman, Jacob",,
1777-02-03,,,,
1777-02-03,"De deugdzaame armoede, zeedig blyspel","Hartsinck, Jan Jacob",L'indigent,"Mercier, Louis Sébastien"
1777-02-08,"Zama, tooneelspel","Lutkeman, Jacob",,
1777-02-08,,,,
1777-02-08,De verstrooide van gedachten,,Le Distrait,"Regnard, Jean François"
1777-02-10,"Zama, tooneelspel","Lutkeman, Jacob",,
1777-02-10,,,,
1777-02-10,De lastigheid der rykdommen; blyspel,"Japin, Jean","L'Embarras des richesses, comédie","Allainval, Léonor Jean Christine Soulas d'"
1777-02-11,"Adelaert, of De zegepralende deugd; tooneelspel","Spaan, Gelinus van","Jenneval, ou Le Barnevelt françois","Mercier, Louis Sébastien"
1777-02-11,"De pasja van Tripoli, groot ballet",,,
1777-02-11,De belachchelyke hoofsche juffers,"Lacroix, Pieter de",Les précieuses ridicules,"Molière (ps. Poquelin, Jean Baptiste)"
1777-02-15,"Zelmire, treurspel","Hooff, Nicolaas Willem op den","Zelmire, tragédie","Belloy, Pierre Laurent Buirette de"
1777-02-15,"De pasja van Tripoli, groot ballet",,,
1777-02-15,De huwelyken staat. Kluchtspél,"Bernagie, Pieter",,
1777-02-17,"Arzases, of 't Edelmoedig verraad, treurspel","Huydecoper, Balthasar",,
1777-02-17,"De pasja van Tripoli, groot ballet",,,
1777-02-17,"De zwetser, kluchtspel","Langendijk, Pieter",,
1777-02-24,"De knorrepot, of de gestoorde doctor. Blyspel",,Le Grondeur,"Palaprat, Jean"
1777-02-24,"De knorrepot, of de gestoorde doctor. Blyspel",,Le Grondeur,"Brueys, David Augustin de"
1777-02-24,"De pasja van Tripoli, groot ballet",,,
1777-02-24,"Krispyn, medicyn","Lacroix, Pieter de",Crispin médecin,"Hauteroche, Noe͏̈l Le Breton (sieur d' )"
1777-03-03,"Sigismundus, prins van Polen, of Het leeven is een droom. Treurspel","Hooff, Nicolaas Willem op den","Sigismundus, prince van Polen, of 't Leven is een droom. Bly-eyndigh treur-spel","Schouwenbergh, NN"
1777-03-03,"De pasja van Tripoli, groot ballet",,,
1777-03-03,"De gewaande advocaat, kluchtspel","Lacroix, Pieter de",L'avocat sans estude,"Molière (ps. Poquelin, Jean Baptiste)"
1777-03-03,"De gewaande advocaat, kluchtspel","Lacroix, Pieter de",L'avocat sans estude,"Rose dit Rosimond, Claude de la"
1777-03-03,"De gewaande advocaat, kluchtspel","Peys, Adriaen",L'avocat sans estude,"Molière (ps. Poquelin, Jean Baptiste)"
1777-03-03,"De gewaande advocaat, kluchtspel","Peys, Adriaen",L'avocat sans estude,"Rose dit Rosimond, Claude de la"
1777-03-08,Melanide,"Hooff, Nicolaas Willem op den",Melanide,"La Chaussée, Pierre-Claude Nivelle de"
1777-03-08,,,,
1777-03-08,De drie gebroeders medeminnaars; kluchtspel,"Elvervelt, Henrik van",Les trois freres rivaux,"La Font, Joseph de"
1777-03-10,"Hester, of de verlossinge der joden. Treurspel [by F. Rijk]","Rijk, Frans","Esther, tragédie","Racine, Jean"
1777-03-10,,,,
1777-03-11,Herodes en Mariamne; treurspel,"Lescailje, Katharina",La Mariamne,Tristan L'Hermite
1777-03-11,,,,
1777-03-11,"Het bedurven huishouwen, kluchtspel","Krook, Enoch",,
1777-03-11,"Het bedurven huishouwen, kluchtspel","Kroon, Daniel",,
1777-03-15,"Hester, of de verlossinge der joden. Treurspel [by F. Rijk]","Rijk, Frans","Esther, tragédie","Racine, Jean"
1777-03-15,,,,
1777-03-17,"Hester, of de verlossinge der joden. Treurspel [by F. Rijk]","Rijk, Frans","Esther, tragédie","Racine, Jean"
1777-03-17,,,,
1777-03-22,"Anthonius Hambroek, of De belegering van Formoza, treurspel","Nomsz, Johannes",,
1777-03-22,,,,
1777-03-22,"Silvaan, blyspel","Asschenberg, Harmanus","Silvain, comédie en un acte, melée d'ariettes","Marmontel, Jean François"
1777-03-24,Timon de menschenhater; blyspel,"Hooff, Nicolaas Willem op den","Timon le misantrope, comedie","Delisle de La Drevetière, Louis François"
1777-03-24,"Silvaan, blyspel","Asschenberg, Harmanus","Silvain, comédie en un acte, melée d'ariettes","Marmontel, Jean François"
1777-03-29,Demophontes; treurspel,"Westerwijk, Gerard (Vertaler)",Demofoonte,"Metastasio, Pietro"
1777-03-29,,,,
1777-03-29,"Silvaan, blyspel","Asschenberg, Harmanus","Silvain, comédie en un acte, melée d'ariettes","Marmontel, Jean François"
1777-03-31,"De Cid, treurspel","Nomsz, Johannes",Le Cid. Tragi-comedie.,"Corneille, Pierre"
1777-03-31,,,,
1777-03-31,Het studenteleven a.k.a. Het Franeker studentenleeven,"Bernagie, Pieter",,
1777-04-03,"Brutus, treurspel [by Feitama]","Feitama, Sybrand","Le Brutus, tragédie",Voltaire
1777-04-03,Diana en Endimion. Pantomime,"La Chaussée, Pierre-Claude Nivelle de",,
1777-04-05,"Artaxerxes, of de bezoedelde onschuld","Hooff, Nicolaas Willem op den",Artaxerce,"Lemierre, Antoine Marin"
1777-04-05,Diana en Endimion. Pantomime,"La Chaussée, Pierre-Claude Nivelle de",,
1777-04-07,"Krelis Louwen, of Alexander de Groote op het poëetemaal","Langendijk, Pieter",,
1777-04-07,"Fielebout, óf De dókter tégens dank, kluchtig blyspél",Nil Volentibus Arduum group,Le médecin malgré lui,"Molière (ps. Poquelin, Jean Baptiste)"
1777-04-10,Elektra,"Vondel, Joost van den",Electra,Sophocles
1777-04-10,De minnaar poëet en knecht; blyspel,"Lijn, Cornelis Jacob van der",L'amant auteur et valet: comédie,"Cérou, Pierre"
1777-04-12,"Titus, treurspel","Nomsz, Johannes","Titus, tragédie","Belloy, Pierre Laurent Buirette de"
1777-04-12,,,,
1777-04-12,"De vrijer in de kist, kluchtspel",Nil Volentibus Arduum group,Pekelharing,"Vos, Isaac"
1777-04-14,"Natalia, tooneelspel","Ruloffs, Bartholomeus","Natalie, drame en quatre actes","Mercier, Louis Sébastien"
1777-04-14,,,,
1777-04-14,"Krispyn, medevryer van zyn heer. Kluchtspel","Koenerding, Johannes Andreas",Crispin rival de son maître,"Lesage, Alain René"
1777-04-17,"Natalia, tooneelspel","Ruloffs, Bartholomeus","Natalie, drame en quatre actes","Mercier, Louis Sébastien"
1777-04-17,,,,
1777-04-17,"Het drievoudig huwelyk, blyspel","Asschenbergh, Gysbert",Le Triple Mariage,"Destouches, (ps. Philippe Néricault)"
1777-04-19,"Natalia, tooneelspel","Ruloffs, Bartholomeus","Natalie, drame en quatre actes","Mercier, Louis Sébastien"
1777-04-19,,,,
1777-04-19,De woekeraar edelman; kluchtspel,"Japin, Jean","L'Usurier gentilhomme, comédie","Le Grand, Marc Antoine"
1777-04-28,"Alzire, of De Amerikanen; treurspel","Feitama, Sybrand","Alzire, ou les Américains, tragédie",Voltaire
1777-04-28,,,,
1777-04-28,De bedrogen officier,"Elvervelt, Henrik van",Diderik Menschenskræk,"Holberg, Ludvig"
1777-08-04,"De vrouw naar de waereld, blyspel","Hartsen, Antoni",Der Schein betrügt,"Brandes, Johann Christian"
1777-08-04,"Ninette in het hof, ofte De verliefde eygensinnigheyt, blyspel [...] gemengt met gesang","Cammaert, Joannes Franciscus","Ninette a la cour, opera comique","Favart, Charles Simon"
1777-08-07,"De vrouw naar de waereld, blyspel","Hartsen, Antoni",Der Schein betrügt,"Brandes, Johann Christian"
1777-08-07,"Ninette in het hof, ofte De verliefde eygensinnigheyt, blyspel [...] gemengt met gesang","Cammaert, Joannes Franciscus","Ninette a la cour, opera comique","Favart, Charles Simon"
1777-08-09,"De vrouw naar de waereld, blyspel","Hartsen, Antoni",Der Schein betrügt,"Brandes, Johann Christian"
1777-08-09,"Ninette in het hof, ofte De verliefde eygensinnigheyt, blyspel [...] gemengt met gesang","Cammaert, Joannes Franciscus","Ninette a la cour, opera comique","Favart, Charles Simon"
1777-08-11,"Het school voor de vrouwen, blyspel","Arents, Thomas",L'école des femmes,"Molière (ps. Poquelin, Jean Baptiste)"
1777-08-11,,,,
1777-08-11,De dankbaare zoon; zedig blyspel,"Elvervelt, Henrik van",Der dankbare Sohn. Lustspiel,"Engel, Johann Jakob"
1777-08-14,"De dood van Willem den Eersten, prins van Oranje","Bruin, Claas",,
1777-08-14,,,,
1777-08-14,De dankbaare zoon; zedig blyspel,"Elvervelt, Henrik van",Der dankbare Sohn. Lustspiel,"Engel, Johann Jakob"
1777-08-16,"Rhadamistus en Zenobia, treurspel","Bogaert, Abraham","Rhadamiste et Zénobie, tragédie","Crébillon, Prosper Jolyot de"
1777-08-16,,,,
1777-08-16,De dankbaare zoon; zedig blyspel,"Elvervelt, Henrik van",Der dankbare Sohn. Lustspiel,"Engel, Johann Jakob"
1777-08-18,"De schilder door liefde, blyspél",Nil Volentibus Arduum group,"Le Sicilien, ou l'amour peintre","Molière (ps. Poquelin, Jean Baptiste)"
1777-08-18,,,,
1777-08-18,De Amerikaan; blyspel,"Elvervelt, Henrik van",Arlequin Sauvage,"La Font, Joseph de"
1777-08-18,De Amerikaan; blyspel,"Elvervelt, Henrik van",Arlequin Sauvage,"Delisle de La Drevetière, Louis François"
1777-08-21,"Konradyn, koning van Napels en Siciliën. Treurspel","Smids, Ludolph",,
1777-08-21,,,,
1777-08-21,De belachelyke jonker. Kluchtspel,"Bernagie, Pieter",,
1777-08-23,,,,
1777-08-23,,,,
1777-08-25,"Democritus, of de verliefde filosoof","Elvervelt, Henrik van",Démocrite,"Regnard, Jean François"
1777-08-25,,,,
1777-08-25,"School voor de jaloerschen, blyspel","Pluimer, Joan","L'école des jaloux, ou Le cocu volontaire, comédie","Molière (ps. Poquelin, Jean Baptiste)"
1777-08-25,"School voor de jaloerschen, blyspel","Pluimer, Joan","L'école des jaloux, ou Le cocu volontaire, comédie","Montfleury, Antoine Jacob"
1777-08-28,De Vriendschap,"Winde, Martinus van",,
1777-08-28,,,,
1777-08-28,De huwelyken staat. Kluchtspél,"Bernagie, Pieter",,
1777-09-01,Henrik en Pernille,"Elvervelt, Henrik van",Henrich og Pernille,"Holberg, Ludvig"
1777-09-01,Tirools ballet,,,
1777-09-01,"Krispyn, starrekyker; blyspel","Pluimer, Joan",,
1777-09-04,"De wedergevonden zoon, blyspel","Hartsen, Antoni","L'Enfant prodigue, comédie",Voltaire
1777-09-04,Tirools ballet,,,
1777-09-04,"Blindemannetje, kluchtspel","Coningh, T. de",Colin maillard,"Dancourt, Florent Carton"
1777-09-08,"Beslikte Swaantje, en drooge Fobert; of De boere rechtbank","Alewyn, Abraham",,
1777-09-08,Tirools ballet,,,
1777-09-08,"De Puiterveense helleveeg, of Beslikte Swaantje aan de tap","Alewyn, Abraham",,
1777-09-11,Iemant en Niemant,"Vos, Isaac",,
1777-09-11,Tirools ballet,,,
1777-09-11,"Krispyn, medicyn","Lacroix, Pieter de",Crispin médecin,"Hauteroche, Noe͏̈l Le Breton (sieur d' )"
1777-09-13,Cinna. Treurspel,Nil Volentibus Arduum group,Cinna,"Corneille, Pierre"
1777-09-13,"De schipbreuk, of De lykstaetsie van Krispyn; kluchtspel","Elias, Jacob","Le naufrage, ou La pompe funèbre de Crispin","La Font, Joseph de"
1777-09-15,De lastigheid der rykdommen; blyspel,"Japin, Jean","L'Embarras des richesses, comédie","Allainval, Léonor Jean Christine Soulas d'"
1777-09-15,"Fielebout, óf De dókter tégens dank, kluchtig blyspél",Nil Volentibus Arduum group,Le médecin malgré lui,"Molière (ps. Poquelin, Jean Baptiste)"
1777-09-18,"Mithridates, koning van Pontus, enz. Treur-spel","Arents, Thomas",Mithridate,"Racine, Jean"
1777-09-18,De Smirnsche Koopman,"Uylenbroek, P.J.",,
1777-09-20,Ifigenia. Treurspél [by Nil Volentibus Arduum group],Nil Volentibus Arduum group,Iphigénie,"Racine, Jean"
1777-09-20,Tirools ballet,,,
1777-09-20,"Het hofstee leeven, kluchtspel","Wit (de jonge), Abraham de",La maison de campagne,"Dancourt, Florent Carton"
1777-09-22,"De toveryen van Armida, of het belegerde Jeruzalem, treurspel","Peys, Adriaen",,
1777-09-22,"De moetwillige bootsgezel, kluchtspel","Sammers, Jacob",De Gramschap,"Ogier, Willem"
1777-09-23,"De toveryen van Armida, of het belegerde Jeruzalem, treurspel","Peys, Adriaen",,
1777-09-23,De verlooren schildwacht. Kluchtspel,"Pluimer, Joan",,
1777-09-24,"De toveryen van Armida, of het belegerde Jeruzalem, treurspel","Peys, Adriaen",,
1777-09-24,Bedrogen lichtmis,"Mol, Johannes de (incorrectly: Jacob)",,
1777-09-25,"De toveryen van Armida, of het belegerde Jeruzalem, treurspel","Peys, Adriaen",,
1777-09-25,Het studenteleven a.k.a. Het Franeker studentenleeven,"Bernagie, Pieter",,
1777-09-26,Het wederzyds huwelyks bedrog. Blyspél,"Langendijk, Pieter",,
1777-09-26,,,,
1777-09-26,Vechter. Kluchtspel,"Angelkot, Hermannus",,
1777-09-27,"Fedra, treurspel","Uylenbroek, P.J.",Phedre et Hyppolite. Tragedie,"Racine, Jean"
1777-09-27,,,,
1777-09-27,De onbescheidene minnaar; blyspel,"Hooff, Nicolaas Willem op den","L'Indiscret, comédie",Voltaire
1777-09-29,"Don Louis de Vargas, of Edelmoedige wraek","Heynck, Dirk Pietersz",El tejedor de Segovia,"Ruiz de Alarcón y Mendoza, Juan"
1777-09-29,,,,
1777-09-30,"Min in't lazarus-huys, blyspel","Focquenbroch, Willem Godschalk van",Los locos de Valencia,"Lope de Vega y Carpio, Félix"
1777-09-30,,,,
1777-10-01,"Min in't lazarus-huys, blyspel","Focquenbroch, Willem Godschalk van",Los locos de Valencia,"Lope de Vega y Carpio, Félix"
1777-10-01,,,,
1777-10-02,"Min in't lazarus-huys, blyspel","Focquenbroch, Willem Godschalk van",Los locos de Valencia,"Lope de Vega y Carpio, Félix"
1777-10-02,,,,
1777-10-03,"Xantippe, of Het booze wyf des filozoofs Sokrates beteugeld. Blyspel","Langendijk, Pieter",,
1777-10-03,,,,
1777-10-03,Haat en nydt,"Ogier, Willem",,
1777-10-04,"Jacoba van Beieren, gravin van Holland en Zeeland. Treurspel","Marre, Jan de",,
1777-10-04,,,,
1777-10-04,"Silvaan, blyspel","Asschenberg, Harmanus","Silvain, comédie en un acte, melée d'ariettes","Marmontel, Jean François"
1777-10-06,Don Quichot op de bruiloft van Kamácho; blyspel,"Langendijk, Pieter",,
1777-10-06,,,,
1777-10-06,Pefroen met 'et schaapshooft,"Vincent, Ysbrand","Lubin, ou le sot vange","Poisson, Raymond"
1777-10-07,De gekroonde na haar dood. Treurspel,"Heulen, Christiaan van",Reinar después de morir,"Vélez de Guevara, Luis"
1777-10-07,,,,
1777-10-07,De vermakelyke rouw,"Peys, Adriaen","Le deuil, comédie","Hauteroche, Noe͏̈l Le Breton (sieur d' )"
1777-10-08,"Sigismundus, prins van Polen, of Het leeven is een droom. Treurspel","Hooff, Nicolaas Willem op den","Sigismundus, prince van Polen, of 't Leven is een droom. Bly-eyndigh treur-spel","Schouwenbergh, NN"
1777-10-08,,,,
1777-10-08,De Mansmoer,"Haps, Pieter Willem van",,
1777-10-09,"Min in't lazarus-huys, blyspel","Focquenbroch, Willem Godschalk van",Los locos de Valencia,"Lope de Vega y Carpio, Félix"
1777-10-09,,,,
1777-10-10,"Min in't lazarus-huys, blyspel","Focquenbroch, Willem Godschalk van",Los locos de Valencia,"Lope de Vega y Carpio, Félix"
1777-10-10,,,,
1777-10-11,"Anthonius Hambroek, of De belegering van Formoza, treurspel","Nomsz, Johannes",,
1777-10-11,,,,
1777-10-11,De bedrogen officier,"Elvervelt, Henrik van",Diderik Menschenskræk,"Holberg, Ludvig"
1777-10-13,"Constantinus de Groote, Eerste Christen' Keiser. Treurspel","Bernagie, Pieter",,
1777-10-13,,,,
1777-10-13,De drie gebroeders medeminnaars; kluchtspel,"Elvervelt, Henrik van",Les trois freres rivaux,"La Font, Joseph de"
1777-10-16,De doodelyke minnenyd; treurspel,"Hoeven, Willem van der",,
1777-10-16,"Jonker Windbuyl, of De driedubbele minnaer; kluchtspel","Elias, Jacob",Les trois Gascons,"Dancourt, Florent Carton"
1777-10-16,"Jonker Windbuyl, of De driedubbele minnaer; kluchtspel","Elias, Jacob",Les trois Gascons,"La Motte, Antoine Houdar de"
